,node_id,TX_NUM,CHANNEL,GPS_UTC
0,1,1,486500,1597513681
1,1,2,486500,1597513784
2,1,3,487700,1597513891
3,1,4,487700,1597514017
4,1,5,487100,1597514131
5,1,6,487300,1597514267
6,1,7,486900,1597514373
7,1,8,487100,1597514503
8,1,9,486300,1597514633
9,1,10,486500,1597514755
10,1,11,487500,1597514861
11,1,12,487700,1597514970
12,1,13,487100,1597515094
13,1,14,487500,1597515212
14,1,15,486700,1597515339
15,1,16,487100,1597515439
16,1,17,486300,1597515548
17,1,18,486700,1597515666
18,1,19,487700,1597515771
19,1,20,486300,1597515887
20,1,21,487300,1597516024
21,1,22,487300,1597516164
22,1,23,486900,1597516293
23,1,24,486900,1597516417
24,1,25,486500,1597516545
25,1,26,486500,1597516676
26,1,27,487700,1597516793
27,1,28,487700,1597516908
28,1,29,487100,1597517043
29,1,30,487300,1597517166
30,1,31,486700,1597517298
31,1,32,486900,1597517430
32,1,33,486500,1597517545
33,1,34,486700,1597517675
34,1,35,487500,1597517781
35,1,36,487700,1597517900
36,1,37,487300,1597518008
37,1,38,487500,1597518129
38,1,39,486900,1597518255
39,1,40,486900,1597518358
40,1,41,486500,1597518483
41,1,42,486700,1597518616
42,1,43,487700,1597518752
43,1,44,487700,1597518891
44,1,45,487300,1597519022
45,1,46,487500,1597519142
46,1,47,486900,1597519273
47,1,48,487100,1597519395
48,1,49,486300,1597519513
49,1,50,486500,1597519617
50,1,51,487500,1597519751
51,1,52,486300,1597519859
52,1,53,487300,1597519969
53,1,54,487300,1597520099
54,1,55,486900,1597520208
55,1,56,487100,1597520324
56,1,57,486300,1597520426
57,1,58,486700,1597520565
58,1,59,487500,1597520673
59,1,60,487700,1597520786
60,1,61,487100,1597520886
61,1,62,487500,1597521024
62,1,63,486900,1597521154
63,1,64,486900,1597521264
64,1,65,486500,1597521375
65,1,66,486500,1597521490
66,1,67,487500,1597521600
67,1,68,486300,1597521716
68,1,69,487300,1597521836
69,1,70,487500,1597521938
70,1,71,486700,1597522051
71,1,72,487100,1597522164
72,1,73,486500,1597522296
73,1,74,486700,1597522410
74,1,75,487700,1597522521
75,1,76,486300,1597522636
76,1,77,487300,1597522772
77,1,78,487500,1597522879
78,1,79,486900,1597522987
79,1,80,486900,1597523107
80,1,81,486300,1597523216
81,1,82,486700,1597523317
82,1,83,487500,1597523434
83,1,84,486300,1597523547
84,1,85,487100,1597523654
85,1,86,487500,1597523794
86,1,87,486900,1597523931
87,1,88,486900,1597524044
88,1,89,486300,1597524153
89,1,90,486700,1597524272
90,1,91,487500,1597524397
91,1,92,487700,1597524506
92,1,93,487100,1597524631
93,1,94,487500,1597524738
94,1,95,486700,1597524848
95,1,96,487100,1597524975
96,1,97,486300,1597525091
97,1,98,486500,1597525191
98,1,99,487700,1597525321
99,1,100,486300,1597525446
100,1,101,487300,1597525574
101,1,102,487300,1597525674
102,1,103,486900,1597525780
103,1,104,486900,1597525898
104,1,105,486500,1597526031
105,1,106,486500,1597526155
106,1,107,487500,1597526282
107,1,108,487700,1597526397
108,1,109,487300,1597526533
109,1,110,487500,1597526642
110,1,111,486700,1597526750
111,1,112,487100,1597526865
112,1,113,486500,1597526967
113,1,114,486700,1597527097
114,1,115,487700,1597527200
115,1,116,486300,1597527301
116,1,117,487300,1597527436
117,1,118,487500,1597527553
118,1,119,486700,1597527662
119,1,120,487100,1597527765
120,1,121,486500,1597527877
121,1,122,486500,1597528011
122,1,123,487700,1597528121
123,1,124,486300,1597528232
124,1,125,487100,1597528368
125,1,126,487500,1597528504
126,1,127,486700,1597528631
127,1,128,487100,1597528759
128,1,129,486300,1597528860
129,1,130,486700,1597528989
130,1,131,487500,1597529110
131,1,132,487700,1597529220
132,1,133,487300,1597529342
133,1,134,487500,1597529456
134,1,135,486700,1597529563
135,1,136,487100,1597529698
136,1,137,486500,1597529804
137,1,138,486500,1597529941
138,1,139,487500,1597530078
139,1,140,486300,1597530199
140,1,141,487300,1597530301
141,1,142,487300,1597530436
142,1,143,486700,1597530544
143,1,144,486900,1597530679
144,1,145,486500,1597530785
145,1,146,486500,1597530915
146,1,147,487500,1597531033
147,1,148,486300,1597531136
148,1,149,487300,1597531267
149,1,150,487500,1597531382
150,1,151,486700,1597531512
151,2,1,487100,1597514635
152,2,2,487300,1597514743
153,2,3,486900,1597514857
154,2,4,486900,1597514991
155,2,5,486300,1597515107
156,2,6,486500,1597515236
157,2,7,487500,1597515338
158,2,8,486300,1597515471
159,2,9,487300,1597515575
160,2,10,487500,1597515702
161,2,11,486900,1597515835
162,2,12,487100,1597515941
163,2,13,486300,1597516062
164,2,14,486700,1597516179
165,2,15,487700,1597516315
166,2,16,486300,1597516420
167,2,17,487100,1597516548
168,2,18,487500,1597516660
169,2,19,486900,1597516775
170,2,20,487100,1597516915
171,2,21,486500,1597517021
172,2,22,486500,1597517159
173,2,23,487500,1597517261
174,2,24,487700,1597517378
175,2,25,487300,1597517479
176,2,26,487300,1597517585
177,2,27,486900,1597517703
178,2,28,486900,1597517841
179,2,29,486300,1597517979
180,2,30,486500,1597518119
181,2,31,487500,1597518235
182,2,32,487700,1597518366
183,2,33,487300,1597518482
184,2,34,487300,1597518584
185,2,35,486900,1597518696
186,2,36,487100,1597518818
187,2,37,486300,1597518928
188,2,38,486500,1597519037
189,2,39,487500,1597519170
190,2,40,487700,1597519285
191,2,41,487100,1597519391
192,2,42,487300,1597519522
193,2,43,486700,1597519644
194,2,44,487100,1597519759
195,2,45,486300,1597519874
196,2,46,486700,1597519999
197,2,47,487700,1597520133
198,2,48,487700,1597520255
199,2,49,487300,1597520364
200,2,50,487500,1597520504
201,2,51,486700,1597520614
202,2,52,487100,1597520716
203,2,53,486500,1597520825
204,2,54,486500,1597520952
205,2,55,487500,1597521080
206,2,56,487700,1597521196
207,2,57,487300,1597521307
208,2,58,487500,1597521425
209,2,59,486700,1597521525
210,2,60,486900,1597521644
211,2,61,486300,1597521747
212,2,62,486500,1597521875
213,2,63,487500,1597521989
214,2,64,486300,1597522107
215,2,65,487100,1597522246
216,2,66,487500,1597522379
217,2,67,486700,1597522484
218,2,68,486900,1597522591
219,2,69,486300,1597522700
220,2,70,486500,1597522833
221,2,71,487700,1597522947
222,2,72,486300,1597523058
223,2,73,487300,1597523191
224,2,74,487300,1597523302
225,2,75,486700,1597523419
226,2,76,487100,1597523546
227,2,77,486500,1597523661
228,2,78,486500,1597523795
229,2,79,487700,1597523932
230,2,80,487700,1597524060
231,2,81,487100,1597524173
232,2,82,487300,1597524281
233,2,83,486900,1597524414
234,2,84,487100,1597524527
235,2,85,486300,1597524665
236,2,86,486700,1597524772
237,2,87,487700,1597524886
238,2,88,486300,1597524997
239,2,89,487300,1597525120
240,2,90,487300,1597525249
241,2,91,486900,1597525357
242,2,92,487100,1597525472
243,2,93,486300,1597525589
244,2,94,486500,1597525700
245,2,95,487500,1597525827
246,2,96,487700,1597525934
247,2,97,487300,1597526074
248,2,98,487300,1597526211
249,2,99,486700,1597526340
250,2,100,487100,1597526473
251,2,101,486500,1597526585
252,2,102,486700,1597526701
253,2,103,487500,1597526805
254,2,104,486300,1597526925
255,2,105,487100,1597527054
256,2,106,487500,1597527163
257,2,107,486900,1597527277
258,2,108,486900,1597527380
259,2,109,486500,1597527489
260,2,110,486500,1597527629
261,2,111,487500,1597527745
262,2,112,487700,1597527879
263,2,113,487300,1597527989
264,2,114,487300,1597528101
265,2,115,486900,1597528235
266,2,116,486900,1597528355
267,2,117,486500,1597528478
268,2,118,486500,1597528616
269,2,119,487700,1597528754
270,2,120,486300,1597528866
271,2,121,487300,1597528987
272,2,122,487500,1597529101
273,2,123,486700,1597529213
274,2,124,487100,1597529349
275,2,125,486300,1597529465
276,2,126,486500,1597529587
277,2,127,487500,1597529718
278,2,128,487700,1597529820
279,2,129,487300,1597529925
280,2,130,487500,1597530048
281,2,131,486700,1597530173
282,2,132,486900,1597530308
283,2,133,486300,1597530445
284,2,134,486500,1597530545
285,2,135,487500,1597530672
286,2,136,487700,1597530803
287,2,137,487100,1597530918
288,2,138,487300,1597531028
289,2,139,486700,1597531164
290,2,140,486900,1597531302
291,2,141,486300,1597531405
292,2,142,486500,1597531545
293,2,143,487500,1597531680
294,2,144,487700,1597531781
295,2,145,487300,1597531886
296,2,146,487500,1597531992
297,2,147,486900,1597532122
298,2,148,487100,1597532249
299,2,149,486300,1597532377
300,2,150,486700,1597532495
301,3,1,487500,1597514942
302,3,2,486700,1597515047
303,3,3,487100,1597515186
